review_cost,protocol,model,threshold,tp,fp,fn,review_cost_total,fn_loss_total,total_cost
5.0,chronological,xgboost,0.27,55,6,19,305.0,2677.93,2982.93
5.0,chronological,xgboost,0.28,55,5,19,300.0,2677.93,2977.93
5.0,chronological,xgboost,0.29,55,4,19,295.0,2677.93,2972.93
5.0,chronological,xgboost,0.3,55,4,19,295.0,2677.93,2972.93
5.0,chronological,xgboost,0.31,55,4,19,295.0,2677.93,2972.93
5.0,chronological,xgboost,0.32,55,4,19,295.0,2677.93,2972.93
5.0,chronological,xgboost,0.33,54,4,20,290.0,2678.93,2968.93
5.0,chronological,xgboost,0.34,54,4,20,290.0,2678.93,2968.93
5.0,chronological,xgboost,0.35,53,4,21,285.0,2679.93,2964.93
5.0,chronological,xgboost,0.36,53,4,21,285.0,2679.93,2964.93
5.0,chronological,xgboost,0.37,52,4,22,280.0,2684.83,2964.83
5.0,chronological,xgboost,0.38,52,4,22,280.0,2684.83,2964.83
5.0,chronological,xgboost,0.39,52,4,22,280.0,2684.83,2964.83
5.0,chronological,xgboost,0.4,52,4,22,280.0,2684.83,2964.83
5.0,chronological,xgboost,0.41,52,4,22,280.0,2684.83,2964.83
5.0,chronological,xgboost,0.42,52,3,22,275.0,2684.83,2959.83
5.0,chronological,xgboost,0.43,52,3,22,275.0,2684.83,2959.83
5.0,chronological,xgboost,0.44,52,3,22,275.0,2684.83,2959.83
5.0,chronological,xgboost,0.45,52,3,22,275.0,2684.83,2959.83
5.0,chronological,xgboost,0.46,52,3,22,275.0,2684.83,2959.83
5.0,chronological,xgboost,0.47,51,3,23,270.0,3681.1,3951.1
5.0,chronological,xgboost,0.48,51,3,23,270.0,3681.1,3951.1
5.0,chronological,xgboost,0.49,51,3,23,270.0,3681.1,3951.1
5.0,chronological,xgboost,0.5,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.51,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.52,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.53,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.54,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.55,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.56,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.57,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.58,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.59,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.6,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.61,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.62,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.63,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.64,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.65,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.66,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.67,51,2,23,265.0,3681.1,3946.1
5.0,chronological,xgboost,0.68,51,1,23,260.0,3681.1,3941.1
5.0,chronological,xgboost,0.69,51,1,23,260.0,3681.1,3941.1
5.0,chronological,xgboost,0.7,51,1,23,260.0,3681.1,3941.1
5.0,chronological,xgboost,0.71,50,1,24,255.0,3690.39,3945.39
5.0,chronological,xgboost,0.72,50,1,24,255.0,3690.39,3945.39
5.0,chronological,xgboost,0.73,50,1,24,255.0,3690.39,3945.39
5.0,chronological,xgboost,0.74,49,1,25,250.0,3691.15,3941.15
5.0,chronological,xgboost,0.75,48,1,26,245.0,3691.15,3936.15
5.0,chronological,xgboost,0.76,47,1,27,240.0,3769.04,4009.04
5.0,chronological,xgboost,0.77,47,1,27,240.0,3769.04,4009.04
5.0,chronological,xgboost,0.78,47,1,27,240.0,3769.04,4009.04
5.0,chronological,xgboost,0.79,47,1,27,240.0,3769.04,4009.04
5.0,chronological,xgboost,0.8,46,1,28,235.0,4016.8999999999996,4251.9
5.0,chronological,xgboost,0.81,46,1,28,235.0,4016.8999999999996,4251.9
5.0,chronological,xgboost,0.82,46,1,28,235.0,4016.8999999999996,4251.9
5.0,chronological,xgboost,0.83,46,1,28,235.0,4016.8999999999996,4251.9
5.0,chronological,xgboost,0.84,46,1,28,235.0,4016.8999999999996,4251.9
5.0,chronological,xgboost,0.85,46,1,28,235.0,4016.8999999999996,4251.9
5.0,chronological,xgboost,0.86,46,0,28,230.0,4016.8999999999996,4246.9
5.0,chronological,xgboost,0.87,46,0,28,230.0,4016.8999999999996,4246.9
5.0,chronological,xgboost,0.88,45,0,29,225.0,4017.67,4242.67
5.0,chronological,xgboost,0.89,45,0,29,225.0,4017.67,4242.67
5.0,chronological,xgboost,0.9,45,0,29,225.0,4017.67,4242.67
5.0,chronological,xgboost,0.91,44,0,30,220.0,4018.4400000000005,4238.4400000000005
5.0,chronological,xgboost,0.92,42,0,32,210.0,4064.33,4274.33
5.0,chronological,xgboost,0.93,38,0,36,190.0,4318.81,4508.81
5.0,chronological,xgboost,0.94,38,0,36,190.0,4318.81,4508.81
5.0,chronological,xgboost,0.95,35,0,39,175.0,4320.400000000001,4495.400000000001
5.0,chronological,xgboost,0.96,31,0,43,155.0,4416.0,4571.0
5.0,chronological,xgboost,0.97,25,0,49,125.0,4545.65,4670.65
5.0,chronological,xgboost,0.98,13,0,61,65.0,6455.4000000000015,6520.4000000000015
5.0,chronological,xgboost,0.99,4,0,70,20.0,7353.53,7373.53
10.0,chronological,xgboost,0.01,59,71,15,1300.0,2397.79,3697.79
10.0,chronological,xgboost,0.02,59,43,15,1020.0,2397.79,3417.79
10.0,chronological,xgboost,0.03,59,33,15,920.0,2397.79,3317.79
10.0,chronological,xgboost,0.04,58,27,16,850.0,2635.0499999999997,3485.0499999999997
10.0,chronological,xgboost,0.05,58,24,16,820.0,2635.0499999999997,3455.0499999999997
10.0,chronological,xgboost,0.06,58,22,16,800.0,2635.0499999999997,3435.0499999999997
10.0,chronological,xgboost,0.07,58,18,16,760.0,2635.0499999999997,3395.0499999999997
10.0,chronological,xgboost,0.08,57,15,17,720.0,2674.9500000000003,3394.9500000000003
10.0,chronological,xgboost,0.09,56,13,18,690.0,2677.17,3367.17
10.0,chronological,xgboost,0.1,56,10,18,660.0,2677.17,3337.17
10.0,chronological,xgboost,0.11,56,10,18,660.0,2677.17,3337.17
10.0,chronological,xgboost,0.12,56,10,18,660.0,2677.17,3337.17
10.0,chronological,xgboost,0.13,56,10,18,660.0,2677.17,3337.17
10.0,chronological,xgboost,0.14,56,10,18,660.0,2677.17,3337.17
10.0,chronological,xgboost,0.15,56,10,18,660.0,2677.17,3337.17
10.0,chronological,xgboost,0.16,56,10,18,660.0,2677.17,3337.17
10.0,chronological,xgboost,0.17,56,10,18,660.0,2677.17,3337.17
10.0,chronological,xgboost,0.18,56,10,18,660.0,2677.17,3337.17
10.0,chronological,xgboost,0.19,56,10,18,660.0,2677.17,3337.17
10.0,chronological,xgboost,0.2,56,10,18,660.0,2677.17,3337.17
10.0,chronological,xgboost,0.21,56,10,18,660.0,2677.17,3337.17
10.0,chronological,xgboost,0.22,56,9,18,650.0,2677.17,3327.17
10.0,chronological,xgboost,0.23,56,8,18,640.0,2677.17,3317.17
10.0,chronological,xgboost,0.24,56,8,18,640.0,2677.17,3317.17
10.0,chronological,xgboost,0.25,55,6,19,610.0,2677.93,3287.93
10.0,chronological,xgboost,0.26,55,6,19,610.0,2677.93,3287.93
10.0,chronological,xgboost,0.27,55,6,19,610.0,2677.93,3287.93
10.0,chronological,xgboost,0.28,55,5,19,600.0,2677.93,3277.93
10.0,chronological,xgboost,0.29,55,4,19,590.0,2677.93,3267.93
10.0,chronological,xgboost,0.3,55,4,19,590.0,2677.93,3267.93
10.0,chronological,xgboost,0.31,55,4,19,590.0,2677.93,3267.93
10.0,chronological,xgboost,0.32,55,4,19,590.0,2677.93,3267.93
10.0,chronological,xgboost,0.33,54,4,20,580.0,2678.93,3258.93
10.0,chronological,xgboost,0.34,54,4,20,580.0,2678.93,3258.93
10.0,chronological,xgboost,0.35,53,4,21,570.0,2679.93,3249.93
10.0,chronological,xgboost,0.36,53,4,21,570.0,2679.93,3249.93
10.0,chronological,xgboost,0.37,52,4,22,560.0,2684.83,3244.83
10.0,chronological,xgboost,0.38,52,4,22,560.0,2684.83,3244.83
10.0,chronological,xgboost,0.39,52,4,22,560.0,2684.83,3244.83
10.0,chronological,xgboost,0.4,52,4,22,560.0,2684.83,3244.83
10.0,chronological,xgboost,0.41,52,4,22,560.0,2684.83,3244.83
10.0,chronological,xgboost,0.42,52,3,22,550.0,2684.83,3234.83
10.0,chronological,xgboost,0.43,52,3,22,550.0,2684.83,3234.83
10.0,chronological,xgboost,0.44,52,3,22,550.0,2684.83,3234.83
10.0,chronological,xgboost,0.45,52,3,22,550.0,2684.83,3234.83
10.0,chronological,xgboost,0.46,52,3,22,550.0,2684.83,3234.83
10.0,chronological,xgboost,0.47,51,3,23,540.0,3681.1,4221.1
10.0,chronological,xgboost,0.48,51,3,23,540.0,3681.1,4221.1
10.0,chronological,xgboost,0.49,51,3,23,540.0,3681.1,4221.1
10.0,chronological,xgboost,0.5,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.51,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.52,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.53,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.54,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.55,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.56,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.57,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.58,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.59,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.6,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.61,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.62,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.63,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.64,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.65,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.66,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.67,51,2,23,530.0,3681.1,4211.1
10.0,chronological,xgboost,0.68,51,1,23,520.0,3681.1,4201.1
10.0,chronological,xgboost,0.69,51,1,23,520.0,3681.1,4201.1
10.0,chronological,xgboost,0.7,51,1,23,520.0,3681.1,4201.1
10.0,chronological,xgboost,0.71,50,1,24,510.0,3690.39,4200.389999999999
10.0,chronological,xgboost,0.72,50,1,24,510.0,3690.39,4200.389999999999
10.0,chronological,xgboost,0.73,50,1,24,510.0,3690.39,4200.389999999999
10.0,chronological,xgboost,0.74,49,1,25,500.0,3691.15,4191.15
10.0,chronological,xgboost,0.75,48,1,26,490.0,3691.15,4181.15
10.0,chronological,xgboost,0.76,47,1,27,480.0,3769.04,4249.04
10.0,chronological,xgboost,0.77,47,1,27,480.0,3769.04,4249.04
10.0,chronological,xgboost,0.78,47,1,27,480.0,3769.04,4249.04
10.0,chronological,xgboost,0.79,47,1,27,480.0,3769.04,4249.04
10.0,chronological,xgboost,0.8,46,1,28,470.0,4016.8999999999996,4486.9
10.0,chronological,xgboost,0.81,46,1,28,470.0,4016.8999999999996,4486.9
10.0,chronological,xgboost,0.82,46,1,28,470.0,4016.8999999999996,4486.9
10.0,chronological,xgboost,0.83,46,1,28,470.0,4016.8999999999996,4486.9
10.0,chronological,xgboost,0.84,46,1,28,470.0,4016.8999999999996,4486.9
10.0,chronological,xgboost,0.85,46,1,28,470.0,4016.8999999999996,4486.9
10.0,chronological,xgboost,0.86,46,0,28,460.0,4016.8999999999996,4476.9
10.0,chronological,xgboost,0.87,46,0,28,460.0,4016.8999999999996,4476.9
10.0,chronological,xgboost,0.88,45,0,29,450.0,4017.67,4467.67
10.0,chronological,xgboost,0.89,45,0,29,450.0,4017.67,4467.67
10.0,chronological,xgboost,0.9,45,0,29,450.0,4017.67,4467.67
10.0,chronological,xgboost,0.91,44,0,30,440.0,4018.4400000000005,4458.4400000000005
10.0,chronological,xgboost,0.92,42,0,32,420.0,4064.33,4484.33
10.0,chronological,xgboost,0.93,38,0,36,380.0,4318.81,4698.81
10.0,chronological,xgboost,0.94,38,0,36,380.0,4318.81,4698.81
10.0,chronological,xgboost,0.95,35,0,39,350.0,4320.400000000001,4670.400000000001
10.0,chronological,xgboost,0.96,31,0,43,310.0,4416.0,4726.0
10.0,chronological,xgboost,0.97,25,0,49,250.0,4545.65,4795.65
10.0,chronological,xgboost,0.98,13,0,61,130.0,6455.4000000000015,6585.4000000000015
10.0,chronological,xgboost,0.99,4,0,70,40.0,7353.53,7393.53
25.0,chronological,xgboost,0.01,59,71,15,3250.0,2397.79,5647.79
25.0,chronological,xgboost,0.02,59,43,15,2550.0,2397.79,4947.79
25.0,chronological,xgboost,0.03,59,33,15,2300.0,2397.79,4697.79
25.0,chronological,xgboost,0.04,58,27,16,2125.0,2635.0499999999997,4760.049999999999
25.0,chronological,xgboost,0.05,58,24,16,2050.0,2635.0499999999997,4685.049999999999
25.0,chronological,xgboost,0.06,58,22,16,2000.0,2635.0499999999997,4635.049999999999
25.0,chronological,xgboost,0.07,58,18,16,1900.0,2635.0499999999997,4535.049999999999
25.0,chronological,xgboost,0.08,57,15,17,1800.0,2674.9500000000003,4474.950000000001
25.0,chronological,xgboost,0.09,56,13,18,1725.0,2677.17,4402.17
25.0,chronological,xgboost,0.1,56,10,18,1650.0,2677.17,4327.17
25.0,chronological,xgboost,0.11,56,10,18,1650.0,2677.17,4327.17
25.0,chronological,xgboost,0.12,56,10,18,1650.0,2677.17,4327.17
25.0,chronological,xgboost,0.13,56,10,18,1650.0,2677.17,4327.17
25.0,chronological,xgboost,0.14,56,10,18,1650.0,2677.17,4327.17
25.0,chronological,xgboost,0.15,56,10,18,1650.0,2677.17,4327.17
25.0,chronological,xgboost,0.16,56,10,18,1650.0,2677.17,4327.17
25.0,chronological,xgboost,0.17,56,10,18,1650.0,2677.17,4327.17
25.0,chronological,xgboost,0.18,56,10,18,1650.0,2677.17,4327.17
25.0,chronological,xgboost,0.19,56,10,18,1650.0,2677.17,4327.17
25.0,chronological,xgboost,0.2,56,10,18,1650.0,2677.17,4327.17
25.0,chronological,xgboost,0.21,56,10,18,1650.0,2677.17,4327.17
25.0,chronological,xgboost,0.22,56,9,18,1625.0,2677.17,4302.17
25.0,chronological,xgboost,0.23,56,8,18,1600.0,2677.17,4277.17
25.0,chronological,xgboost,0.24,56,8,18,1600.0,2677.17,4277.17
25.0,chronological,xgboost,0.25,55,6,19,1525.0,2677.93,4202.93
25.0,chronological,xgboost,0.26,55,6,19,1525.0,2677.93,4202.93
25.0,chronological,xgboost,0.27,55,6,19,1525.0,2677.93,4202.93
25.0,chronological,xgboost,0.28,55,5,19,1500.0,2677.93,4177.93
25.0,chronological,xgboost,0.29,55,4,19,1475.0,2677.93,4152.93
25.0,chronological,xgboost,0.3,55,4,19,1475.0,2677.93,4152.93
25.0,chronological,xgboost,0.31,55,4,19,1475.0,2677.93,4152.93
25.0,chronological,xgboost,0.32,55,4,19,1475.0,2677.93,4152.93
25.0,chronological,xgboost,0.33,54,4,20,1450.0,2678.93,4128.93
25.0,chronological,xgboost,0.34,54,4,20,1450.0,2678.93,4128.93
25.0,chronological,xgboost,0.35,53,4,21,1425.0,2679.93,4104.93
25.0,chronological,xgboost,0.36,53,4,21,1425.0,2679.93,4104.93
25.0,chronological,xgboost,0.37,52,4,22,1400.0,2684.83,4084.83
25.0,chronological,xgboost,0.38,52,4,22,1400.0,2684.83,4084.83
25.0,chronological,xgboost,0.39,52,4,22,1400.0,2684.83,4084.83
25.0,chronological,xgboost,0.4,52,4,22,1400.0,2684.83,4084.83
25.0,chronological,xgboost,0.41,52,4,22,1400.0,2684.83,4084.83
25.0,chronological,xgboost,0.42,52,3,22,1375.0,2684.83,4059.83
25.0,chronological,xgboost,0.43,52,3,22,1375.0,2684.83,4059.83
25.0,chronological,xgboost,0.44,52,3,22,1375.0,2684.83,4059.83
25.0,chronological,xgboost,0.45,52,3,22,1375.0,2684.83,4059.83
25.0,chronological,xgboost,0.46,52,3,22,1375.0,2684.83,4059.83
25.0,chronological,xgboost,0.47,51,3,23,1350.0,3681.1,5031.1
25.0,chronological,xgboost,0.48,51,3,23,1350.0,3681.1,5031.1
25.0,chronological,xgboost,0.49,51,3,23,1350.0,3681.1,5031.1
25.0,chronological,xgboost,0.5,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.51,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.52,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.53,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.54,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.55,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.56,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.57,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.58,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.59,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.6,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.61,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.62,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.63,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.64,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.65,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.66,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.67,51,2,23,1325.0,3681.1,5006.1
25.0,chronological,xgboost,0.68,51,1,23,1300.0,3681.1,4981.1
25.0,chronological,xgboost,0.69,51,1,23,1300.0,3681.1,4981.1
25.0,chronological,xgboost,0.7,51,1,23,1300.0,3681.1,4981.1
25.0,chronological,xgboost,0.71,50,1,24,1275.0,3690.39,4965.389999999999
25.0,chronological,xgboost,0.72,50,1,24,1275.0,3690.39,4965.389999999999
25.0,chronological,xgboost,0.73,50,1,24,1275.0,3690.39,4965.389999999999
25.0,chronological,xgboost,0.74,49,1,25,1250.0,3691.15,4941.15
25.0,chronological,xgboost,0.75,48,1,26,1225.0,3691.15,4916.15
25.0,chronological,xgboost,0.76,47,1,27,1200.0,3769.04,4969.04
25.0,chronological,xgboost,0.77,47,1,27,1200.0,3769.04,4969.04
25.0,chronological,xgboost,0.78,47,1,27,1200.0,3769.04,4969.04
25.0,chronological,xgboost,0.79,47,1,27,1200.0,3769.04,4969.04
25.0,chronological,xgboost,0.8,46,1,28,1175.0,4016.8999999999996,5191.9
25.0,chronological,xgboost,0.81,46,1,28,1175.0,4016.8999999999996,5191.9
25.0,chronological,xgboost,0.82,46,1,28,1175.0,4016.8999999999996,5191.9
25.0,chronological,xgboost,0.83,46,1,28,1175.0,4016.8999999999996,5191.9
25.0,chronological,xgboost,0.84,46,1,28,1175.0,4016.8999999999996,5191.9
25.0,chronological,xgboost,0.85,46,1,28,1175.0,4016.8999999999996,5191.9
25.0,chronological,xgboost,0.86,46,0,28,1150.0,4016.8999999999996,5166.9
25.0,chronological,xgboost,0.87,46,0,28,1150.0,4016.8999999999996,5166.9
25.0,chronological,xgboost,0.88,45,0,29,1125.0,4017.67,5142.67
25.0,chronological,xgboost,0.89,45,0,29,1125.0,4017.67,5142.67
25.0,chronological,xgboost,0.9,45,0,29,1125.0,4017.67,5142.67
25.0,chronological,xgboost,0.91,44,0,30,1100.0,4018.4400000000005,5118.4400000000005
25.0,chronological,xgboost,0.92,42,0,32,1050.0,4064.33,5114.33
25.0,chronological,xgboost,0.93,38,0,36,950.0,4318.81,5268.81
25.0,chronological,xgboost,0.94,38,0,36,950.0,4318.81,5268.81
25.0,chronological,xgboost,0.95,35,0,39,875.0,4320.400000000001,5195.400000000001
25.0,chronological,xgboost,0.96,31,0,43,775.0,4416.0,5191.0
25.0,chronological,xgboost,0.97,25,0,49,625.0,4545.65,5170.65
25.0,chronological,xgboost,0.98,13,0,61,325.0,6455.4000000000015,6780.4000000000015
25.0,chronological,xgboost,0.99,4,0,70,100.0,7353.53,7453.53
2.0,chronological,random_forest,0.01,61,197,13,516.0,2385.48,2901.48
2.0,chronological,random_forest,0.02,59,86,15,290.0,2397.79,2687.79
2.0,chronological,random_forest,0.03,58,61,16,238.0,2437.69,2675.69
2.0,chronological,random_forest,0.04,57,49,17,212.0,2438.69,2650.69
2.0,chronological,random_forest,0.05,57,39,17,192.0,2438.69,2630.69
2.0,chronological,random_forest,0.06,57,28,17,170.0,2438.69,2608.69
2.0,chronological,random_forest,0.07,57,24,17,162.0,2438.69,2600.69
2.0,chronological,random_forest,0.08,57,23,17,160.0,2438.69,2598.69
2.0,chronological,random_forest,0.09,56,23,18,158.0,2440.91,2598.91
2.0,chronological,random_forest,0.1,56,23,18,158.0,2440.91,2598.91
2.0,chronological,random_forest,0.11,56,22,18,156.0,2440.91,2596.91
2.0,chronological,random_forest,0.12,56,22,18,156.0,2440.91,2596.91
2.0,chronological,random_forest,0.13,56,21,18,154.0,2440.91,2594.91
2.0,chronological,random_forest,0.14,56,19,18,150.0,2440.91,2590.91
2.0,chronological,random_forest,0.15,56,18,18,148.0,2440.91,2588.91
2.0,chronological,random_forest,0.16,56,16,18,144.0,2440.91,2584.91
2.0,chronological,random_forest,0.17,56,15,18,142.0,2440.91,2582.91
2.0,chronological,random_forest,0.18,55,15,19,140.0,2441.67,2581.67
2.0,chronological,random_forest,0.19,55,14,19,138.0,2441.67,2579.67
2.0,chronological,random_forest,0.2,55,13,19,136.0,2441.67,2577.67
2.0,chronological,random_forest,0.21,55,12,19,134.0,2441.67,2575.67
2.0,chronological,random_forest,0.22,55,12,19,134.0,2441.67,2575.67
2.0,chronological,random_forest,0.23,55,12,19,134.0,2441.67,2575.67
2.0,chronological,random_forest,0.24,55,12,19,134.0,2441.67,2575.67
